name,number,image,date,Batch,Type,Rank,Total Score,Bonus Score,Background,Background Score,Base,Base Score,Outfit,Outfit Score,Necklace,Necklace Score,Eye,Eye Score,Beard,Beard Score,Hair,Hair Score,Hat,Hat Score,Hand_Accessories,Hand_Accessories Score,Shoulder,Shoulder Score,Mouth,Mouth Score,Unlock_Date
Pixel Pirates #158,158,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/158.png,1650767917867,1,Common,162.0,92.91714119815123,0,Grey,10.985714285714286,Base_Grey,6.572649572649572,Regular_Pirate_Suit_Purple_And_Orange,6.68695652173913,Bottle_Ship_Necklace_Silver,3.4330357142857144,Eye_Patch,1.9922279792746114,Long_Beard_Ginger,9.6125,Sparrow_Hair,8.941860465116278,Bandana_Hat_Dark_Blue,22.61764705882353,Handgun,8.010416666666666,Monkey_Ginger,12.403225806451612,Regular_Smile,1.6609071274298057,1653350400
Pixel Pirates #159,159,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/159.png,1650768117732,1,Common,258.0,87.25920631747428,0,Light_Green,10.391891891891891,Base_Grey,6.572649572649572,Regular_Pirate_Suit_Green_And_Grey,6.866071428571429,None,1.5535353535353538,Eye_Patch_Gold,21.36111111111111,Long_Beard_Johnny,7.254716981132076,White_Hair,6.408333333333332,Pirate_Hat_Luminous,7.254716981132076,Sword,7.254716981132076,Parrot_Yellow,10.680555555555555,Regular_Smile,1.6609071274298057,1653350400
Pixel Pirates #160,160,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/160.png,1650768144711,1,Common,235.0,88.16012281656491,0,Orange,9.987012987012987,Base_Blue,6.252032520325203,Regular_Pirate_Suit_Green_And_Grey,6.866071428571429,Bottle_Ship_Necklace_Silver,3.4330357142857144,Eye_Patch,1.9922279792746114,Stubble,9.378048780487804,Blonde_Hair,5.825757575757576,Pirate_Hat_Pink,7.466019417475728,Hand_Tattoo,16.020833333333332,Corgi_Dog_Tri_Colour_No_Tail,16.361702127659573,Silver_Teeth,4.5773809523809526,1653350400
Pixel Pirates #161,161,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/161.png,1650768172517,1,Common,748.0,65.5835939639598,0,Light_Green,10.391891891891891,Base_Blue,6.252032520325203,Regular_Pirate_Suit,6.462184873949579,None,1.5535353535353538,Eye_Patch,1.9922279792746114,Stubble,9.378048780487804,Sparrow_Hair_White,7.53921568627451,None,5.026143790849673,Hook_Hand,6.68695652173913,Monkey,8.640449438202246,Regular_Smile,1.6609071274298057,1653350400
Pixel Pirates #162,162,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/162.png,1650768186317,1,Common,594.0,71.58607939001858,0,Light_Luminous_,8.941860465116278,Base,5.654411764705882,None,6.252032520325203,Bottle_Ship_Necklace_Silver,3.4330357142857144,None,2.24198250728863,Long_Beard_Black,7.3238095238095235,Black_Hair,7.3238095238095235,None,5.026143790849673,Sword,7.254716981132076,Monkey,8.640449438202246,Smoke_Pipe,9.493827160493828,1653350400
Pixel Pirates #163,163,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/163.png,1650768199796,1,Common,483.0,75.54762057710462,0,Light_Green,10.391891891891891,Base_Blue,6.252032520325203,Regular_Pirate_Suit,6.462184873949579,None,1.5535353535353538,Eye_Patch,1.9922279792746114,Long_Beard_Black,7.3238095238095235,Sparrow_Hair,8.941860465116278,Pirate_Hat_Luminous,7.254716981132076,Treasure_Map,13.033898305084746,Parrot_Yellow,10.680555555555555,Regular_Smile,1.6609071274298057,1653350400
Pixel Pirates #164,164,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/164.png,1650768227192,1,Common,726.0,66.38808611189236,0,Light_Red,10.680555555555555,Base,5.654411764705882,Regular_Pirate_Suit_Purple_And_Orange,6.68695652173913,None,1.5535353535353538,None,2.24198250728863,Long_Beard_Johnny,7.254716981132076,Ginger_Hair,7.394230769230769,Pirate_Hat_Luminous,7.254716981132076,None,6.516949152542373,None,6.572649572649572,Silver_Teeth,4.5773809523809526,1653350400
Pixel Pirates #165,165,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/165.png,1650768240652,1,Common,307.0,84.62253962480612,0,Light_Green,10.391891891891891,Base,5.654411764705882,Regular_Pirate_Suit_Purple_And_Orange,6.68695652173913,Bottle_Ship_Necklace_Silver,3.4330357142857144,Eye_Patch,1.9922279792746114,Long_Beard,7.927835051546392,Sparrow_Hair_White,7.53921568627451,Pirate_Hat_Pink,7.466019417475728,Whisky_Bottle,12.206349206349207,Octopus,11.830769230769231,Smoke_Pipe,9.493827160493828,1653350400
Pixel Pirates #166,166,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/166.png,1650768280904,1,Common,508.0,74.65553190235737,0,Grey,10.985714285714286,Base_Blue,6.252032520325203,Regular_Pirate_Suit_Green_And_Grey,6.866071428571429,None,1.5535353535353538,Eye_Patch,1.9922279792746114,Stubble,9.378048780487804,Regular_Hair,7.6899999999999995,Pirate_Hat_Purple,8.268817204301076,None,6.516949152542373,Corgi_Dog,13.491228070175438,Regular_Smile,1.6609071274298057,1653350400
Pixel Pirates #167,167,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/167.png,1650769317816,1,Common,346.0,82.76252668940464,0,Light_Luminous_,8.941860465116278,Base_Red,6.252032520325203,Chest_Tattoo,21.97142857142857,None,1.5535353535353538,None,2.24198250728863,Stubble,9.378048780487804,Sparrow_Hair_White,7.53921568627451,Pirate_Hat_Orange,8.640449438202246,Handgun,8.010416666666666,None,6.572649572649572,Regular_Smile,1.6609071274298057,1653350400
Pixel Pirates #168,168,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/168.png,1650770207308,1,Common,373.0,81.4619923037989,0,Light_Yellow,10.534246575342467,Base_Grey,6.572649572649572,Regular_Pirate_Suit_Red_And_Luminous_,6.745614035087719,Bottle_Ship_Necklace_Silver,3.4330357142857144,None,2.24198250728863,Long_Beard,7.927835051546392,Black_Hair,7.3238095238095235,Pirate_Hat_Purple,8.268817204301076,None,6.516949152542373,Monkey_Ginger,12.403225806451612,Smoke_Pipe,9.493827160493828,1653350400
Pixel Pirates #169,169,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/169.png,1650770660992,1,Common,702.0,67.81973118697874,0,Light_Luminous_,8.941860465116278,Base,5.654411764705882,Regular_Pirate_Suit,6.462184873949579,None,1.5535353535353538,None,2.24198250728863,Stubble,9.378048780487804,White_Hair,6.408333333333332,Pirate_Hat_Luminous,7.254716981132076,Handgun,8.010416666666666,Parrot_Green,10.253333333333334,Regular_Smile,1.6609071274298057,1653350400
Pixel Pirates #170,170,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/170.png,1650771886191,1,Common,387.0,80.46172647105642,0,Purple,10.534246575342467,Base_Green,7.055045871559632,Regular_Pirate_Suit,6.462184873949579,Bottle_Ship_Necklace_Silver,3.4330357142857144,None,2.24198250728863,Long_Beard_Johnny,7.254716981132076,Sparrow_Hair,8.941860465116278,None,5.026143790849673,Hand_Tattoo,16.020833333333332,Octopus,11.830769230769231,Regular_Smile,1.6609071274298057,1653350400
Pixel Pirates #180,180,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/180.png,1650774965781,1,Common,58.0,112.85718839132089,0,Light_Luminous_,8.941860465116278,Base_Pink,5.825757575757576,Chest_Tattoo,21.97142857142857,None,1.5535353535353538,None,2.24198250728863,Long_Beard_Johnny,7.254716981132076,Regular_Hair,7.6899999999999995,Pirate_Hat_Pink,7.466019417475728,Gun_Gold,25.63333333333333,Penguin,22.61764705882353,Regular_Smile,1.6609071274298057,1653350400
Pixel Pirates #181,181,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/181.png,1650774966278,1,Common,571.0,72.49170498790085,0,Light_Blue,9.6125,Base,5.654411764705882,None,6.252032520325203,Bottle_Ship_Necklace_Silver,3.4330357142857144,Eye_Patch,1.9922279792746114,Long_Beard_Black,7.3238095238095235,Sparrow_Hair_White,7.53921568627451,Pirate_Hat,7.186915887850468,None,6.516949152542373,Monkey_Ginger,12.403225806451612,Silver_Teeth,4.5773809523809526,1653350400
Pixel Pirates #182,182,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/182.png,1650779293349,1,Common,505.0,74.68353380055024,0,Orange,9.987012987012987,Base_Green,7.055045871559632,Regular_Pirate_Suit_Red_And_Luminous_,6.745614035087719,None,1.5535353535353538,Eye_Patch,1.9922279792746114,Long_Beard_Ginger,9.6125,Ginger_Hair,7.394230769230769,Pirate_Hat_Purple,8.268817204301076,Handgun,8.010416666666666,Monkey_Ginger,12.403225806451612,Regular_Smile,1.6609071274298057,1653350400
Pixel Pirates #183,183,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/183.png,1650779678457,1,Common,349.0,82.64301149697775,0,Light_Red,10.680555555555555,Base_Blue,6.252032520325203,Regular_Pirate_Suit_Purple_And_Orange,6.68695652173913,None,1.5535353535353538,None,2.24198250728863,Long_Beard_Black,7.3238095238095235,Black_Hair,7.3238095238095235,Bandana_Hat_Dark_Blue,22.61764705882353,Sword,7.254716981132076,Parrot,9.047058823529412,Regular_Smile,1.6609071274298057,1653350400
Pixel Pirates #184,184,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/184.png,1650779810975,1,Common,469.0,76.32780437795577,0,Purple,10.534246575342467,Base_Blue,6.252032520325203,Regular_Pirate_Suit_Blue_And_Blue,7.12037037037037,None,1.5535353535353538,Eye_Patch,1.9922279792746114,Long_Beard_Black,7.3238095238095235,Ginger_Hair,7.394230769230769,Pirate_Hat_Pink,7.466019417475728,None,6.516949152542373,Parrot_Yellow,10.680555555555555,Smoke_Pipe,9.493827160493828,1653350400
Pixel Pirates #185,185,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/185.png,1650779851133,1,Common,760.0,63.78315464514033,0,Light_Yellow,10.534246575342467,Base_Red,6.252032520325203,Regular_Pirate_Suit_Green_And_Grey,6.866071428571429,None,1.5535353535353538,Eye_Patch,1.9922279792746114,Long_Beard_Black,7.3238095238095235,Black_Hair,7.3238095238095235,Pirate_Hat,7.186915887850468,None,6.516949152542373,None,6.572649572649572,Regular_Smile,1.6609071274298057,1653350400
Pixel Pirates #186,186,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/186.png,1650782834294,1,Common,734.0,66.0209996058595,0,Orange,9.987012987012987,Base_Green,7.055045871559632,Regular_Pirate_Suit,6.462184873949579,None,1.5535353535353538,Eye_Patch,1.9922279792746114,Long_Beard,7.927835051546392,Blonde_Hair,5.825757575757576,Pirate_Hat_Luminous,7.254716981132076,Sword,7.254716981132076,Parrot,9.047058823529412,Regular_Smile,1.6609071274298057,1653350400
Pixel Pirates #187,187,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/187.png,1650783145030,1,Common,133.0,95.77084135364504,0,Plue,10.534246575342467,Base,5.654411764705882,Arm_Tattoo,24.806451612903224,Bottle_Ship_Necklace_Silver,3.4330357142857144,Eye_Patch,1.9922279792746114,Long_Beard_Ginger,9.6125,Black_Hair,7.3238095238095235,Pirate_Hat_Pink,7.466019417475728,Treasure_Map,13.033898305084746,Parrot_Green,10.253333333333334,Regular_Smile,1.6609071274298057,1653350400
Pixel Pirates #188,188,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/188.png,1650785690845,1,Common,75.0,105.87856598405051,0,Purple,10.534246575342467,Base_Pink,5.825757575757576,Regular_Pirate_Suit_Blue_And_Blue,7.12037037037037,Bottle_Ship_Necklace_Gold,15.693877551020408,Eye_Patch,1.9922279792746114,Long_Beard_Black,7.3238095238095235,White_Hair,6.408333333333332,Bandana_Hat_Dark_Blue,22.61764705882353,Ale,16.020833333333332,Parrot_Yellow,10.680555555555555,Regular_Smile,1.6609071274298057,1653350400
Pixel Pirates #189,189,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/189.png,1650785877560,1,Common,664.0,69.12228438303913,0,Light_Pink,9.493827160493828,Base_Pink,5.825757575757576,Regular_Pirate_Suit,6.462184873949579,Bottle_Ship_Necklace_Silver,3.4330357142857144,None,2.24198250728863,Goatee,8.839080459770116,Sparrow_Hair,8.941860465116278,None,5.026143790849673,None,6.516949152542373,Parrot_Yellow,10.680555555555555,Regular_Smile,1.6609071274298057,1653350400
Pixel Pirates #190,190,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/190.png,1650786063770,1,Common,38.0,132.0010989263624,0,Light_Luminous_,8.941860465116278,Base_Green,7.055045871559632,Regular_Pirate_Suit_Green_And_Grey,6.866071428571429,Bottle_Ship_Necklace_Silver,3.4330357142857144,None,2.24198250728863,Stubble_Black,8.268817204301076,Regular_Hair,7.6899999999999995,Pirate_Hat_Purple,8.268817204301076,Treasure,64.08333333333333,Corgi_Dog,13.491228070175438,Regular_Smile,1.6609071274298057,1653350400
Pixel Pirates #191,191,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/191.png,1650786495599,1,Common,359.0,82.31881855293756,0,Purple,10.534246575342467,Base_Grey,6.572649572649572,Regular_Pirate_Suit_Red_And_Luminous_,6.745614035087719,Bottle_Ship_Necklace_Silver,3.4330357142857144,Eye_Patch,1.9922279792746114,Long_Beard_Ginger,9.6125,Black_Hair,7.3238095238095235,Pirate_Hat_Orange,8.640449438202246,Whisky_Bottle,12.206349206349207,Parrot_Yellow,10.680555555555555,Silver_Teeth,4.5773809523809526,1653350400
Pixel Pirates #192,192,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/192.png,1650786860603,1,Common,521.0,74.34996846650226,0,Light_Red,10.680555555555555,Base_Red,6.252032520325203,Regular_Pirate_Suit_Blue_And_Blue,7.12037037037037,None,1.5535353535353538,Eye_Patch,1.9922279792746114,Stubble_Black,8.268817204301076,Sparrow_Hair,8.941860465116278,Pirate_Hat_Pink,7.466019417475728,Handgun,8.010416666666666,Monkey_Ginger,12.403225806451612,Regular_Smile,1.6609071274298057,1653350400
Pixel Pirates #193,193,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/193.png,1650787168182,1,Common,148.0,94.03996709020647,0,Grey,10.985714285714286,Base,5.654411764705882,Chest_Tattoo,21.97142857142857,Bottle_Ship_Necklace_Silver,3.4330357142857144,Eye_Patch,1.9922279792746114,None,6.629310344827586,Black_Hair,7.3238095238095235,Pirate_Hat_Pink,7.466019417475728,Hook_Hand,6.68695652173913,Monkey_Ginger,12.403225806451612,Smoke_Pipe,9.493827160493828,1653350400
Pixel Pirates #194,194,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/194.png,1650787384029,1,Common,95.0,100.90442178526065,0,Light_Luminous_,8.941860465116278,Base_Green,7.055045871559632,Regular_Pirate_Suit_Green_And_Grey,6.866071428571429,Bottle_Ship_Necklace_Silver,3.4330357142857144,Eye_Patch,1.9922279792746114,Long_Beard_Black,7.3238095238095235,Ginger_Hair,7.394230769230769,Bandana_Hat,24.03125,Gun_Gold,25.63333333333333,None,6.572649572649572,Regular_Smile,1.6609071274298057,1653350400
Pixel Pirates #195,195,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/195.png,1650787478769,1,Common,328.0,83.47535592714557,0,Light_Yellow,10.534246575342467,Base_Grey,6.572649572649572,Regular_Pirate_Suit_Red_And_Luminous_,6.745614035087719,None,1.5535353535353538,None,2.24198250728863,None,6.629310344827586,Sparrow_Hair,8.941860465116278,Pirate_Hat_Luminous,7.254716981132076,Ale,16.020833333333332,Monkey_Ginger,12.403225806451612,Silver_Teeth,4.5773809523809526,1653350400
Pixel Pirates #196,196,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/196.png,1650787586146,1,Common,624.0,70.77887496966991,0,Light_Red,10.680555555555555,Base_Red,6.252032520325203,Regular_Pirate_Suit,6.462184873949579,None,1.5535353535353538,None,2.24198250728863,Long_Beard_Johnny,7.254716981132076,Blonde_Hair,5.825757575757576,Pirate_Hat,7.186915887850468,Sword,7.254716981132076,None,6.572649572649572,Smoke_Pipe,9.493827160493828,1653350400
Pixel Pirates #197,197,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/197.png,1650787626878,1,Common,422.0,78.79727702617747,0,Light_Yellow,10.534246575342467,Base_Pink,5.825757575757576,Regular_Pirate_Suit,6.462184873949579,Bottle_Ship_Necklace_Silver,3.4330357142857144,Eye_Patch,1.9922279792746114,Stubble_Black,8.268817204301076,Regular_Hair,7.6899999999999995,Pirate_Hat_Purple,8.268817204301076,Ale,16.020833333333332,Monkey,8.640449438202246,Regular_Smile,1.6609071274298057,1653350400
Pixel Pirates #198,198,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/198.png,1650788892933,1,Common,212.0,89.36623093824176,0,Light_Luminous_,8.941860465116278,Base_Pink,5.825757575757576,Regular_Pirate_Suit_Blue_And_Blue,7.12037037037037,None,1.5535353535353538,None,2.24198250728863,Stubble,9.378048780487804,Regular_Hair,7.6899999999999995,Bandana_Hat,24.03125,None,6.516949152542373,None,6.572649572649572,Smoke_Pipe,9.493827160493828,1653350400
Pixel Pirates #200,200,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/200.png,1650790204295,1,Common,250.0,87.64313596187819,0,Light_Blue,9.6125,Base_Blue,6.252032520325203,None,6.252032520325203,None,1.5535353535353538,None,2.24198250728863,None,6.629310344827586,Blonde_Hair,5.825757575757576,Bandana_Hat_Dark_Blue,22.61764705882353,Treasure_Map,13.033898305084746,Parrot,9.047058823529412,Silver_Teeth,4.5773809523809526,1653350400
Pixel Pirates #201,201,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/201.png,1650791115282,1,Common,176.0,91.75487426628929,0,Light_Yellow,10.534246575342467,Base_Blue,6.252032520325203,Regular_Pirate_Suit_Red_And_Luminous_,6.745614035087719,None,1.5535353535353538,None,2.24198250728863,None,6.629310344827586,Sparrow_Hair,8.941860465116278,Pirate_Hat,7.186915887850468,Sword_Gold,26.517241379310345,Corgi_Dog,13.491228070175438,Regular_Smile,1.6609071274298057,1653350400
Pixel Pirates #202,202,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/202.png,1650791503879,1,Common,681.0,68.62442365123212,0,Light_Blue,9.6125,Base_Red,6.252032520325203,Regular_Pirate_Suit_Red_And_Luminous_,6.745614035087719,Bottle_Ship_Necklace_Silver,3.4330357142857144,Eye_Patch,1.9922279792746114,Stubble_Black,8.268817204301076,Blonde_Hair,5.825757575757576,Pirate_Hat_Pink,7.466019417475728,Hook_Hand,6.68695652173913,Parrot_Yellow,10.680555555555555,Regular_Smile,1.6609071274298057,1653350400
Pixel Pirates #203,203,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/203.png,1650793029723,1,Common,677.0,68.72159453244608,0,Orange,9.987012987012987,Base_Red,6.252032520325203,None,6.252032520325203,None,1.5535353535353538,None,2.24198250728863,Long_Beard_Ginger,9.6125,Black_Hair,7.3238095238095235,Pirate_Hat,7.186915887850468,Handgun,8.010416666666666,Monkey,8.640449438202246,Regular_Smile,1.6609071274298057,1653350400
Pixel Pirates #204,204,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/204.png,1650793418214,1,Common,475.0,76.00685838709622,0,Grey,10.985714285714286,Base_Pink,5.825757575757576,Regular_Pirate_Suit_Purple_And_Orange,6.68695652173913,None,1.5535353535353538,None,2.24198250728863,Stubble,9.378048780487804,Blonde_Hair,5.825757575757576,Pirate_Hat,7.186915887850468,Ale,16.020833333333332,Monkey,8.640449438202246,Regular_Smile,1.6609071274298057,1653350400
Pixel Pirates #205,205,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/205.png,1650793418695,1,Common,522.0,74.3400297067374,0,Purple,10.534246575342467,Base_Pink,5.825757575757576,Regular_Pirate_Suit_Green_And_Grey,6.866071428571429,Bottle_Ship_Necklace_Silver,3.4330357142857144,None,2.24198250728863,Long_Beard_Black,7.3238095238095235,Sparrow_Hair_White,7.53921568627451,Pirate_Hat_Luminous,7.254716981132076,Sword,7.254716981132076,None,6.572649572649572,Smoke_Pipe,9.493827160493828,1653350400
Pixel Pirates #206,206,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/206.png,1650793498555,1,Common,711.0,67.26608283091998,0,Light_Yellow,10.534246575342467,Base,5.654411764705882,Regular_Pirate_Suit_Green_And_Grey,6.866071428571429,Bottle_Ship_Necklace_Silver,3.4330357142857144,None,2.24198250728863,None,6.629310344827586,White_Hair,6.408333333333332,None,5.026143790849673,Sword,7.254716981132076,Monkey,8.640449438202246,Silver_Teeth,4.5773809523809526,1653350400
Pixel Pirates #207,207,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/207.png,1650793872164,1,Common,377.0,81.17073665814753,0,Orange,9.987012987012987,Base_Pink,5.825757575757576,Regular_Pirate_Suit_Green_And_Grey,6.866071428571429,None,1.5535353535353538,None,2.24198250728863,Goatee,8.839080459770116,Black_Hair,7.3238095238095235,Pirate_Hat_Luminous,7.254716981132076,Ale,16.020833333333332,Parrot_Yellow,10.680555555555555,Silver_Teeth,4.5773809523809526,1653350400
Pixel Pirates #208,208,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/208.png,1650793964844,1,Common,73.0,106.06750811769712,0,Light_Green,10.391891891891891,Base_Red,6.252032520325203,Chest_Tattoo,21.97142857142857,Bottle_Ship_Necklace_Silver,3.4330357142857144,None,2.24198250728863,Goatee,8.839080459770116,Black_Hair,7.3238095238095235,Pirate_Hat_Purple,8.268817204301076,Hand_Tattoo,16.020833333333332,Octopus,11.830769230769231,Smoke_Pipe,9.493827160493828,1653350400
Pixel Pirates #209,209,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/209.png,1650795670012,1,Common,67.0,108.50509883973666,0,Light_Green,10.391891891891891,Base_Blue,6.252032520325203,Arm_Tattoo,24.806451612903224,Bottle_Ship_Necklace_Silver,3.4330357142857144,Eye_Patch,1.9922279792746114,Long_Beard_Johnny,7.254716981132076,Sparrow_Hair_White,7.53921568627451,Pirate_Hat_Pink,7.466019417475728,Hook_Hand_Gold,23.303030303030305,None,6.572649572649572,Smoke_Pipe,9.493827160493828,1653350400
Pixel Pirates #210,210,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/210.png,1650795696580,1,Common,262.0,87.18693586474278,0,Light_Yellow,10.534246575342467,Base_Green,7.055045871559632,Arm_Tattoo,24.806451612903224,None,1.5535353535353538,Eye_Patch,1.9922279792746114,Goatee,8.839080459770116,Blonde_Hair,5.825757575757576,Pirate_Hat_Purple,8.268817204301076,Handgun,8.010416666666666,Monkey,8.640449438202246,Regular_Smile,1.6609071274298057,1653350400
Pixel Pirates #211,211,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/211.png,1650795736339,1,Common,502.0,74.84640245740641,0,Grey,10.985714285714286,Base_Pink,5.825757575757576,None,6.252032520325203,Bottle_Ship_Necklace_Silver,3.4330357142857144,None,2.24198250728863,Long_Beard_Black,7.3238095238095235,Black_Hair,7.3238095238095235,None,5.026143790849673,Hook_Hand,6.68695652173913,Parrot_Green,10.253333333333334,Smoke_Pipe,9.493827160493828,1653350400
Pixel Pirates #212,212,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/212.png,1650796637045,1,Common,118.0,97.52912032323773,0,Light_Red,10.680555555555555,Base_Blue,6.252032520325203,Regular_Pirate_Suit,6.462184873949579,None,1.5535353535353538,None,2.24198250728863,None,6.629310344827586,White_Hair,6.408333333333332,Pirate_Hat_Purple,8.268817204301076,Hook_Hand_Gold,23.303030303030305,Monkey,8.640449438202246,Gold_Teeth,17.08888888888889,1653350400
Pixel Pirates #213,213,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/213.png,1650797114444,1,Common,161.0,92.97655443523905,0,Light_Luminous_,8.941860465116278,Base_Blue,6.252032520325203,Regular_Pirate_Suit_Red_And_Luminous_,6.745614035087719,None,1.5535353535353538,None,2.24198250728863,Goatee,8.839080459770116,Ginger_Hair,7.394230769230769,Bandana_Hat_Green,17.477272727272727,Whisky_Bottle,12.206349206349207,Octopus,11.830769230769231,Smoke_Pipe,9.493827160493828,1653350400
Pixel Pirates #214,214,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/214.png,1650797261068,1,Common,570.0,72.50109607891939,0,Grey,10.985714285714286,Base_Pink,5.825757575757576,None,6.252032520325203,Bottle_Ship_Necklace_Silver,3.4330357142857144,None,2.24198250728863,None,6.629310344827586,Blonde_Hair,5.825757575757576,Pirate_Hat,7.186915887850468,Whisky_Bottle,12.206349206349207,Parrot_Green,10.253333333333334,Regular_Smile,1.6609071274298057,1653350400
Pixel Pirates #216,216,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/216.png,1650797459775,1,Common,507.0,74.66523016578908,0,Light_Red,10.680555555555555,Base,5.654411764705882,Regular_Pirate_Suit_Blue_And_Blue,7.12037037037037,None,1.5535353535353538,None,2.24198250728863,Long_Beard_Black,7.3238095238095235,Blonde_Hair,5.825757575757576,None,5.026143790849673,Ale,16.020833333333332,Monkey,8.640449438202246,Silver_Teeth,4.5773809523809526,1653350400
Pixel Pirates #217,217,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/217.png,1650798189210,1,Common,498.0,75.03239944194125,0,Light_Red,10.680555555555555,Base,5.654411764705882,Regular_Pirate_Suit_Red_And_Luminous_,6.745614035087719,Bottle_Ship_Necklace_Silver,3.4330357142857144,None,2.24198250728863,Long_Beard,7.927835051546392,Blonde_Hair,5.825757575757576,Pirate_Hat_Purple,8.268817204301076,Hand_Tattoo,16.020833333333332,None,6.572649572649572,Regular_Smile,1.6609071274298057,1653350400
