name,number,image,date,Batch,Type,Rank,Total Score,Background,Background Score,Skin,Skin Score,Body,Body Score,Eyes,Eyes Score,Weapon,Weapon Score,Necklace,Necklace Score,Eye Patch,Eye Patch Score,Hair,Hair Score,Hat,Hat Score,Mouth,Mouth Score,Pet,Pet Score,Unlock_Date
Pirate Life #1,1,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/1.png,1660831319746,Treasure,Treasure,233.0,193.52991784371127,Deep_Violet,18.0,Concrete,18.5625,Shirt_Red,16.5,Eyes_Green,14.142857142857144,Sword_Dual,47.519999999999996,None,1.7142857142857142,None,4.432835820895522,Mid_Hair_Beard_Johnny,33.94285714285714,Bandana_Dust,27.0,Cheeky,9.068702290076336,None,2.645879732739421,1660830819
Pirate Life #2,2,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/2.png,1660831756085,Treasure,Treasure,948.0,127.40072009837036,Indigo,17.73134328358209,Espresso,6.711864406779662,Tattoo,17.217391304347828,Wink_Orange,13.655172413793103,None,1.6545961002785516,None,1.7142857142857142,Eye_Patch_Right,2.54389721627409,Mid_Hair_Blonde,32.108108108108105,Bandana_Green,21.6,Blunt,9.818181818181818,None,2.645879732739421,1663509219
Pirate Life #3,3,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/3.png,1660831756285,Treasure,Treasure,33.0,277.46921577751914,Mint,20.135593220338983,Espresso,6.711864406779662,Shirt_Blue_Grey,15.84,Angry_Eyes_Green,12.122448979591837,Sword_Dual,47.519999999999996,Skull_Blood,27.0,Eye_Patch_Right,2.54389721627409,Mid_Hair_Ginger,25.27659574468085,None,1.8977635782747604,Teeth_Gold,10.421052631578949,Parrot_Shadow,108.0,1663509219
Pirate Life #4,4,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/4.png,1660831756415,Treasure,Treasure,827.0,136.04131812187745,Blue,20.135593220338983,Espresso,6.711864406779662,Neked,3.819935691318328,Bulging_Eyes_Green,13.976470588235296,None,1.6545961002785516,Teeth_Skull_Silver,22.41509433962264,Eye_Patch_Left,2.8218527315914486,Short_Hair_Black,33.94285714285714,None,1.8977635782747604,Pipe_Silver,9.504,Octopus,19.161290322580644,1663509219
Pirate Life #5,5,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/5.png,1660831756557,Treasure,Treasure,1064.0,119.15406483745964,Abe_Cyan,17.470588235294116,Almond,6.527472527472527,Shirt_Red,16.5,Bulging_Eyes_Orange,12.774193548387096,None,1.6545961002785516,Teeth_Blood,18.5625,None,4.432835820895522,Long_Hair_Beard_Grey,29.7,None,1.8977635782747604,Open_Mouth,6.988235294117648,None,2.645879732739421,1663509219
Pirate Life #6,6,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/6.png,1660831756676,Treasure,Treasure,851.0,134.5106329092262,Red,27.0,Almond,6.527472527472527,Neked,3.819935691318328,Eyes_Orange,15.631578947368421,None,1.6545961002785516,None,1.7142857142857142,Eye_Patch_Left,2.8218527315914486,Mid_Hair_Beard_Johnny,33.94285714285714,Bandana_Purple,15.84,Pipe_Silver,9.504,Parrot_Red,16.054054054054053,1663509219
Pirate Life #7,7,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/7.png,1660831756813,Treasure,Treasure,251.0,190.16972929626593,Aureolin,18.276923076923076,Golden,7.615384615384615,Shirt_Green,16.273972602739725,Bulging_Eyes_Orange,12.774193548387096,Gun_Right,12.24742268041237,Skull_Blood,27.0,Eye_Patch_Dual,37.125,Long_Hair_Beard_Brown,28.97560975609756,Pirate_Hat_Pink,17.73134328358209,Pipe_Silver,9.504,None,2.645879732739421,1663509219
Pirate Life #8,8,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/8.png,1660831756995,Treasure,Treasure,815.0,137.02002799178794,Spektral,19.475409836065573,Almond,6.527472527472527,Neked,3.819935691318328,Bulging_Eyes_Orange,12.774193548387096,Gun_Left,13.5,Teeth_Blood,18.5625,Eye_Patch_Left,2.8218527315914486,Long_Hair_Beard_Brown,28.97560975609756,None,1.8977635782747604,Pipe_Silver,9.504,Octopus,19.161290322580644,1663509219
Pirate Life #9,9,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/9.png,1660831757120,Treasure,Treasure,373.0,173.5886990724128,Mint,20.135593220338983,Espresso,6.711864406779662,Shirt_Yellow_Black,16.5,Stoned_Eyes,13.054945054945055,Sword_Dual,47.519999999999996,None,1.7142857142857142,Eye_Patch_Left,2.8218527315914486,Mid_Hair_Beard_Ginger,33.0,None,1.8977635782747604,Pipe_Gold,13.5,Monkey_Ginger,16.732394366197184,1663509219
Pirate Life #10,10,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/10.png,1660831757296,Treasure,Treasure,67.0,247.09101727199385,Chilean_Fire,19.8,Golden,7.615384615384615,Shirt_Red_Pink,15.428571428571429,Angry_Eyes_Green,12.122448979591837,Sword_Dual,47.519999999999996,Teeth_Skull_Gold,79.2,Eye_Patch_Right,2.54389721627409,Long_Hair_Brown,32.108108108108105,None,1.8977635782747604,Open_Mouth_Gold,12.122448979591837,Monkey_Blue,16.732394366197184,1663509219
Pirate Life #11,11,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/11.png,1660832219711,Treasure,Treasure,229.0,194.2771049210422,Shadow,15.84,Golden,7.615384615384615,Neked,3.819935691318328,Eyes_Orange,15.631578947368421,None,1.6545961002785516,Skull_Blood,27.0,None,4.432835820895522,Short_Hair_Stubble_Green,108.0,None,1.8977635782747604,Regular_Mouth,5.739130434782608,None,2.645879732739421,1663509219
Pirate Life #12,12,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/12.png,1660832219862,Treasure,Treasure,548.0,154.66111430931036,Mint,20.135593220338983,Goblin,26.4,Shirt_Blue_Grey,15.84,Wink_Blue,16.054054054054053,None,1.6545961002785516,None,1.7142857142857142,Eye_Patch_Right,2.54389721627409,Mid_Hair_Stubble_Grey,28.28571428571429,Pirate_Hat_Red,18.5625,Regular_Mouth,5.739130434782608,Parrot_Purple,17.73134328358209,1663509219
Pirate Life #13,13,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/13.png,1660832219988,Treasure,Treasure,783.0,139.04061157599529,Aureolin,18.276923076923076,Golden,7.615384615384615,Neked,3.819935691318328,Bulging_Eyes_Orange,12.774193548387096,Sword_Left,12.913043478260871,Teeth_Skull_Silver,22.41509433962264,Eye_Patch_Right,2.54389721627409,Long_Hair_Beard_Grey,29.7,Pirate_Hat_Blue,17.470588235294116,Teeth_Silver,8.865671641791044,None,2.645879732739421,1663509219
Pirate Life #14,14,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/14.png,1660832220174,Treasure,Treasure,528.0,156.74549609607587,Grey,18.276923076923076,Golden,7.615384615384615,Neked,3.819935691318328,Wink_Blue,16.054054054054053,Sword_Right,12.505263157894737,None,1.7142857142857142,Eye_Patch_Dual,37.125,Short_Hair_Stubble_White,29.7,Pirate_Hat_Blue,17.470588235294116,Blunt,9.818181818181818,None,2.645879732739421,1663509219
Pirate Life #15,15,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/15.png,1660832220308,Treasure,Treasure,608.0,150.6577978541787,Yellow,16.732394366197184,Concrete,18.5625,Shirt_Green,16.273972602739725,Angry_Eyes_Green,12.122448979591837,Gun_Right,12.24742268041237,Skull_Silver,9.504,Eye_Patch_Right,2.54389721627409,Mid_Hair_Blonde,32.108108108108105,None,1.8977635782747604,Pipe_Silver,9.504,Octopus,19.161290322580644,1663509219
Pirate Life #16,16,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/16.png,1660832220444,Treasure,Treasure,1.0,474.2728429471256,Spektral,19.475409836065573,Almond,6.527472527472527,Shirt_Red_Pink,15.428571428571429,Bulging_Eyes_Orange,12.774193548387096,None,1.6545961002785516,Skull_Diamond,197.99999999999997,Eye_Patch_Right,2.54389721627409,Mid_Hair_Pink,79.2,Bandana_Green,21.6,Cheeky,9.068702290076336,Parrot_Shadow,108.0,1663509219
Pirate Life #17,17,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/17.png,1660832220643,Treasure,Treasure,796.0,138.23718522045044,Deep_Violet,18.0,Golden,7.615384615384615,Shirt_Pink_Grey,15.84,Angry_Eyes,12.638297872340425,None,1.6545961002785516,Skull_Silver,9.504,Eye_Patch_Left,2.8218527315914486,Mid_Hair_Brown,39.6,None,1.8977635782747604,Pipe_Silver,9.504,Octopus,19.161290322580644,1663509219
Pirate Life #18,18,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/18.png,1660832220785,Treasure,Treasure,894.0,131.11259751348888,Indigo,17.73134328358209,Golden,7.615384615384615,Neked,3.819935691318328,Wink_Blue,16.054054054054053,None,1.6545961002785516,None,1.7142857142857142,Eye_Patch_Left,2.8218527315914486,Short_Hair_Goatee_White,32.108108108108105,Pirate_Hat_Blue,17.470588235294116,Open_Mouth_Gold,12.122448979591837,Monkey_x,18.0,1663509219
Pirate Life #19,19,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/19.png,1660832220912,Treasure,Treasure,785.0,138.94524900313073,Shadow,15.84,Concrete,18.5625,Shirt_Red_Pink,15.428571428571429,Angry_Eyes,12.638297872340425,Sword_Left,12.913043478260871,None,1.7142857142857142,Eye_Patch_Right,2.54389721627409,Mid_Hair_Stubble_Blonde,45.69230769230769,None,1.8977635782747604,Cheeky,9.068702290076336,None,2.645879732739421,1663509219
Pirate Life #20,20,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/20.png,1660832221029,Treasure,Treasure,1059.0,119.32810071973124,Shadow,15.84,Golden,7.615384615384615,Neked,3.819935691318328,Angry_Eyes_Green,12.122448979591837,None,1.6545961002785516,None,1.7142857142857142,Eye_Patch_Left,2.8218527315914486,Mid_Hair_Stubble_Blonde,45.69230769230769,None,1.8977635782747604,Open_Mouth,6.988235294117648,Octopus,19.161290322580644,1663509219
Pirate Life #21,21,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/21.png,1660832340010,Treasure,Treasure,1149.0,107.06974932749813,Indigo,17.73134328358209,Sand,7.288343558282208,Shirt_Green,16.273972602739725,Eyes_Green,14.142857142857144,None,1.6545961002785516,None,1.7142857142857142,Eye_Patch_Right,2.54389721627409,Mid_Hair_Stubble_Brown,32.108108108108105,None,1.8977635782747604,Cheeky,9.068702290076336,None,2.645879732739421,1663509219
Pirate Life #22,22,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/22.png,1660832340212,Treasure,Treasure,1119.0,111.64754121890107,Yellow,16.732394366197184,Almond,6.527472527472527,Neked,3.819935691318328,Wink_Blue,16.054054054054053,None,1.6545961002785516,Teeth_Blood,18.5625,Eye_Patch_Left,2.8218527315914486,Mid_Hair_Beard_Johnny,33.94285714285714,None,1.8977635782747604,Open_Mouth,6.988235294117648,None,2.645879732739421,1663509219
Pirate Life #23,23,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/23.png,1660832340404,Treasure,Treasure,1116.0,112.24685525706933,Chilean_Fire,19.8,Porcelain,5.823529411764706,Tattoo,17.217391304347828,Angry_Eyes_Green,12.122448979591837,Gun_Right,12.24742268041237,None,1.7142857142857142,None,4.432835820895522,Mid_Hair_Ginger,25.27659574468085,None,1.8977635782747604,Cheeky,9.068702290076336,None,2.645879732739421,1663509219
Pirate Life #24,24,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/24.png,1660832340539,Treasure,Treasure,499.0,158.46521917905545,Spektral,19.475409836065573,Concrete,18.5625,Shirt_Red_Pink,15.428571428571429,Wink_Green,14.666666666666668,Gun_Right,12.24742268041237,None,1.7142857142857142,Eye_Patch_Right,2.54389721627409,Mid_Hair_Stubble_Blonde,45.69230769230769,None,1.8977635782747604,Pipe_Silver,9.504,Monkey_Blue,16.732394366197184,1663509219
Pirate Life #25,25,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/25.png,1660832340679,Treasure,Treasure,1047.0,120.15745330694583,Grey,18.276923076923076,Concrete,18.5625,Neked,3.819935691318328,Bulging_Eyes_Blue,14.313253012048193,None,1.6545961002785516,None,1.7142857142857142,Eye_Patch_Left,2.8218527315914486,Mid_Hair_Blonde,32.108108108108105,None,1.8977635782747604,Open_Mouth,6.988235294117648,Monkey_x,18.0,1663509219
Pirate Life #26,26,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/26.png,1660832340809,Treasure,Treasure,200.0,200.8246292048953,Shadow,15.84,Honey,7.714285714285714,Neked,3.819935691318328,Bulging_Eyes_Orange,12.774193548387096,None,1.6545961002785516,None,1.7142857142857142,Eye_Patch_Right,2.54389721627409,Short_Hair_Beard_Black,36.0,None,1.8977635782747604,Teeth_Silver,8.865671641791044,Parrot_Shadow,108.0,1663509219
Pirate Life #27,27,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/27.png,1660832340925,Treasure,Treasure,1062.0,119.24138327075171,Shadow,15.84,Golden,7.615384615384615,Shirt_Green_Grey,13.2,Wink_Orange,13.655172413793103,Gun_Left,13.5,None,1.7142857142857142,Eye_Patch_Right,2.54389721627409,Short_Hair_Beard_White,37.125,None,1.8977635782747604,Pipe_Silver,9.504,None,2.645879732739421,1663509219
Pirate Life #28,28,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/28.png,1660832341063,Treasure,Treasure,974.0,126.17155516056988,Indigo,17.73134328358209,Porcelain,5.823529411764706,Shirt_LQDR,16.5,Angry_Eyes,12.638297872340425,Sword_Left,12.913043478260871,None,1.7142857142857142,Eye_Patch_Left,2.8218527315914486,Mid_Hair_Ginger,25.27659574468085,None,1.8977635782747604,Open_Mouth_Gold,12.122448979591837,Monkey_Blue,16.732394366197184,1663509219
Pirate Life #29,29,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/29.png,1660832341203,Treasure,Treasure,330.0,178.49422313497146,Indigo,17.73134328358209,Honey,7.714285714285714,Shirt_Green_Grey,13.2,Bulging_Eyes_Blue,14.313253012048193,Sword_Right,12.505263157894737,Teeth_Gold,30.46153846153846,Eye_Patch_Right,2.54389721627409,Long_Hair_Stubble_Brown,33.0,Pirate_Hat_Blue,17.470588235294116,Pipe_Gold,13.5,Parrot_Red,16.054054054054053,1663509219
Pirate Life #30,30,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/30.png,1660832341331,Treasure,Treasure,115.0,222.09984424255455,Puce,23.294117647058822,Concrete,18.5625,Shirt_Red_Pink,15.428571428571429,Bulging_Eyes_Shadow,84.85714285714286,Sword_Right,12.505263157894737,Skull_Silver,9.504,Eye_Patch_Right,2.54389721627409,Mid_Hair_Ginger,25.27659574468085,None,1.8977635782747604,Cheeky,9.068702290076336,Octopus,19.161290322580644,1663509219
Pirate Life #31,31,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/31.png,1660832578081,Treasure,Treasure,494.0,159.34769443756474,Yellow,16.732394366197184,Espresso,6.711864406779662,Shirt_Green_Grey,13.2,Eyes_Green,14.142857142857144,None,1.6545961002785516,Teeth_Skull_Silver,22.41509433962264,None,4.432835820895522,Long_Hair_Grey,31.263157894736842,Pirate_Hat_Red,18.5625,Pipe_Gold,13.5,Monkey_Ginger,16.732394366197184,1663509219
Pirate Life #32,32,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/32.png,1660832578226,Treasure,Treasure,181.0,203.70293953868253,Deep_Violet,18.0,Porcelain,5.823529411764706,Shirt_Blue,13.813953488372093,Bulging_Eyes_Blue,14.313253012048193,Sword_Right,12.505263157894737,None,1.7142857142857142,Eye_Patch_Left,2.8218527315914486,Mid_Hair_Beard_Blonde,34.94117647058823,Pirate_Hat_Gold,91.38461538461539,Regular_Mouth,5.739130434782608,None,2.645879732739421,1663509219
Pirate Life #33,33,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/33.png,1660832578371,Treasure,Treasure,828.0,135.95138905868487,Night_Blue,18.5625,Sand,7.288343558282208,Shirt_Shadow,17.217391304347828,Bulging_Eyes_Blue,14.313253012048193,Sword_Left,12.913043478260871,None,1.7142857142857142,Eye_Patch_Right,2.54389721627409,Mid_Hair_Beard_Johnny,33.94285714285714,None,1.8977635782747604,Pipe_Silver,9.504,Parrot_Red,16.054054054054053,1663509219
Pirate Life #34,34,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/34.png,1660832578555,Treasure,Treasure,130.0,217.0901617483603,Yellow,16.732394366197184,Goblin,26.4,Tattoo,17.217391304347828,Bulging_Eyes_Blue,14.313253012048193,Gun_Dual,42.42857142857143,Teeth_Blood,18.5625,Eye_Patch_Right,2.54389721627409,Long_Hair_Goatee_Brown,33.0,Bandana_Red,19.8,Blunt,9.818181818181818,Parrot_Blue,16.273972602739725,1663509219
Pirate Life #35,35,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/35.png,1660832578695,Treasure,Treasure,12.0,322.16241709829586,Shadow,15.84,Alien,91.38461538461539,Shirt_Pink_Grey,15.84,Wink_Shadow,74.25,Sword_Dual,47.519999999999996,None,1.7142857142857142,Eye_Patch_Left,2.8218527315914486,Long_Hair_Beard_Brown,28.97560975609756,Bandana_Red,19.8,Regular_Mouth,5.739130434782608,Parrot_Green,18.276923076923076,1663509219
Pirate Life #36,36,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/36.png,1660832578825,Treasure,Treasure,53.0,263.2196547658392,Abe_Purple,20.842105263157897,Sand,7.288343558282208,Shirt_Shadow,17.217391304347828,Eyes_Shadow,132.0,None,1.6545961002785516,Teeth_Skull_Silver,22.41509433962264,None,4.432835820895522,Long_Hair_Stubble_Brown,33.0,None,1.8977635782747604,Regular_Mouth,5.739130434782608,Monkey_Ginger,16.732394366197184,1663509219
Pirate Life #37,37,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/37.png,1660832578969,Treasure,Treasure,1145.0,107.47606166220004,Blue,20.135593220338983,Golden,7.615384615384615,Neked,3.819935691318328,Angry_Eyes_Green,12.122448979591837,Sword_Right,12.505263157894737,None,1.7142857142857142,Eye_Patch_Right,2.54389721627409,Long_Hair_Beard_Brown,28.97560975609756,None,1.8977635782747604,Pipe_Gold,13.5,None,2.645879732739421,1663509219
Pirate Life #38,38,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/38.png,1660832579144,Treasure,Treasure,441.0,166.3788145579955,Pink,19.161290322580644,Honey,7.714285714285714,Shirt_Green,16.273972602739725,Wink_Blue,16.054054054054053,None,1.6545961002785516,Skull_Gold,42.42857142857143,Eye_Patch_Right,2.54389721627409,Mid_Hair_Ginger,25.27659574468085,Pirate_Hat_Green,23.759999999999998,Teeth_Silver,8.865671641791044,None,2.645879732739421,1663509219
Pirate Life #39,39,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/39.png,1660832579269,Treasure,Treasure,875.0,132.56820153835335,Puce,23.294117647058822,Honey,7.714285714285714,Neked,3.819935691318328,Wink_Blue,16.054054054054053,Sword_Left,12.913043478260871,None,1.7142857142857142,Eye_Patch_Right,2.54389721627409,Long_Hair_Stubble_Brown,33.0,Bandana_Red,19.8,Cheeky,9.068702290076336,None,2.645879732739421,1663509219
Pirate Life #40,40,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/40.png,1660832579443,Treasure,Treasure,196.0,201.30348121373453,Chilean_Fire,19.8,Porcelain,5.823529411764706,Shirt_Red,16.5,Bulging_Eyes_Green,13.976470588235296,None,1.6545961002785516,None,1.7142857142857142,None,4.432835820895522,Mid_Hair_Stubble_Pink,108.0,None,1.8977635782747604,Pipe_Silver,9.504,Monkey_x,18.0,1663509219
Pirate Life #41,41,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/41.png,1660832591437,Treasure,Treasure,903.0,130.49746512192414,Grey,18.276923076923076,Espresso,6.711864406779662,Neked,3.819935691318328,Bulging_Eyes_Orange,12.774193548387096,Sword_Right,12.505263157894737,Teeth,9.818181818181818,None,4.432835820895522,Mid_Hair_Blonde,32.108108108108105,None,1.8977635782747604,Teeth_Gold,10.421052631578949,Parrot_Purple,17.73134328358209,1663509219
Pirate Life #42,42,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/42.png,1660832591579,Treasure,Treasure,598.0,151.21355842345832,Purple,26.4,Concrete,18.5625,Shirt_LQDR,16.5,Bulging_Eyes_Blue,14.313253012048193,Sword_Right,12.505263157894737,None,1.7142857142857142,Eye_Patch_Right,2.54389721627409,Mid_Hair_Ginger,25.27659574468085,None,1.8977635782747604,Pipe_Gold,13.5,Monkey_x,18.0,1663509219
Pirate Life #43,43,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/43.png,1660832591724,Treasure,Treasure,309.0,181.6872871639133,Pink,19.161290322580644,Sand,7.288343558282208,Shirt_Blue,13.813953488372093,Bulging_Eyes_Blue,14.313253012048193,Gun_Right,12.24742268041237,Teeth_Gold,30.46153846153846,Eye_Patch_Left,2.8218527315914486,Mid_Hair_Stubble_Brown,32.108108108108105,Bandana_Dust,27.0,Regular_Mouth,5.739130434782608,Monkey_Ginger,16.732394366197184,1663509219
Pirate Life #44,44,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/44.png,1660832591840,Treasure,Treasure,742.0,141.60690891570738,Mint,20.135593220338983,Honey,7.714285714285714,Shirt_Red_Pink,15.428571428571429,Wink_Blue,16.054054054054053,Gun_Left,13.5,None,1.7142857142857142,Eye_Patch_Left,2.8218527315914486,Short_Hair_Goatee_White,32.108108108108105,None,1.8977635782747604,Pipe_Gold,13.5,Monkey_Blue,16.732394366197184,1663509219
Pirate Life #45,45,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/45.png,1660832591973,Treasure,Treasure,225.0,194.697121209462,Chilean_Fire,19.8,Espresso,6.711864406779662,Shirt_Red_Pink,15.428571428571429,Bulging_Eyes_Blue,14.313253012048193,Gun_Right_Sword_Left_Dual,62.526315789473685,Teeth,9.818181818181818,Eye_Patch_Left,2.8218527315914486,Mid_Hair_Beard_Ginger,33.0,Pirate_Hat_Red,18.5625,Cheeky,9.068702290076336,None,2.645879732739421,1663509219
Pirate Life #46,46,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/46.png,1660832592123,Treasure,Treasure,952.0,127.09982936742715,Spektral,19.475409836065573,Espresso,6.711864406779662,Shirt_Blue_Grey,15.84,Stoned_Eyes,13.054945054945055,None,1.6545961002785516,None,1.7142857142857142,Eye_Patch_Right,2.54389721627409,Mid_Hair_Ginger,25.27659574468085,Bandana_Purple,15.84,Open_Mouth,6.988235294117648,Monkey_x,18.0,1663509219
Pirate Life #47,47,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/47.png,1660832592273,Treasure,Treasure,367.0,173.79003842192606,Yellow,16.732394366197184,Espresso,6.711864406779662,Shirt_Red_Pink,15.428571428571429,Bulging_Eyes_Orange,12.774193548387096,None,1.6545961002785516,None,1.7142857142857142,Eye_Patch_Right,2.54389721627409,Mid_Hair_Goatee_Ginger,40.96551724137931,Pirate_Hat_Orange,22.41509433962264,Teeth_Gold,10.421052631578949,Octopus_Homme,42.42857142857143,1663509219
Pirate Life #48,48,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/48.png,1660832592400,Treasure,Treasure,806.0,137.6529885099863,Red,27.0,Golden,7.615384615384615,Shirt_Red_Pink,15.428571428571429,Bulging_Eyes_Orange,12.774193548387096,None,1.6545961002785516,Skull_Silver,9.504,Eye_Patch_Right,2.54389721627409,Mid_Hair_Grey,47.519999999999996,None,1.8977635782747604,Cheeky,9.068702290076336,None,2.645879732739421,1663509219
Pirate Life #49,49,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/49.png,1660832592547,Treasure,Treasure,284.0,185.04357599293127,Mint,20.135593220338983,Concrete,18.5625,Shirt_Blue_Grey,15.84,Wink_Green,14.666666666666668,Gun_Right,12.24742268041237,Skull_Silver,9.504,Eye_Patch_Dual,37.125,Mid_Hair_Beard_Brown,32.108108108108105,None,1.8977635782747604,Regular_Mouth,5.739130434782608,Octopus_Pink,17.217391304347828,1663509219
Pirate Life #50,50,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/50.png,1660832592704,Treasure,Treasure,933.0,128.47504161487552,Blue,20.135593220338983,Porcelain,5.823529411764706,Neked,3.819935691318328,Bulging_Eyes_Green,13.976470588235296,None,1.6545961002785516,None,1.7142857142857142,Eye_Patch_Dual,37.125,Mid_Hair_Beard_Johnny,33.94285714285714,None,1.8977635782747604,Regular_Mouth,5.739130434782608,None,2.645879732739421,1663509219
Pirate Life #51,51,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/51.png,1660832842564,Treasure,Treasure,1178.0,100.02825032710942,Blue,20.135593220338983,Sand,7.288343558282208,Neked,3.819935691318328,Angry_Eyes_Blue,14.85,None,1.6545961002785516,None,1.7142857142857142,Eye_Patch_Left,2.8218527315914486,Long_Hair_Beard_Grey,29.7,None,1.8977635782747604,Pipe_Gold,13.5,None,2.645879732739421,1663509219
Pirate Life #52,52,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/52.png,1660832842773,Treasure,Treasure,221.0,195.27725697792468,Abe_Cyan,17.470588235294116,Alien,91.38461538461539,Neked,3.819935691318328,Wink_Orange,13.655172413793103,None,1.6545961002785516,Teeth_Skull_Silver,22.41509433962264,Eye_Patch_Right,2.54389721627409,Mid_Hair_Stubble_Grey,28.28571428571429,None,1.8977635782747604,Pipe_Silver,9.504,None,2.645879732739421,1663509219
Pirate Life #53,53,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/53.png,1660832842915,Treasure,Treasure,1096.0,114.7823430041619,Puce,23.294117647058822,Honey,7.714285714285714,Shirt_Pink_Grey,15.84,Bulging_Eyes_Green,13.976470588235296,None,1.6545961002785516,None,1.7142857142857142,None,4.432835820895522,Short_Hair_Goatee_White,32.108108108108105,None,1.8977635782747604,Pipe_Silver,9.504,None,2.645879732739421,1663509219
