2022-12-08/01:01:23		Pixel Pirate Scrape Started
2022-12-08/01:05:34		Error occurred while scraping Pixel Pirates for Error: execution reverted: ERC721: owner query for nonexistent token
2022-12-08/01:05:34		Pirate Life Scrape Started
2022-12-08/01:11:52		Pirate Life Scrape Successful
2022-12-08/04:16:08		Pixel Pirate Scrape Started
2022-12-08/04:19:06		Error occurred while scraping Pixel Pirates for Error: execution reverted: ERC721: owner query for nonexistent token
2022-12-08/04:19:06		Pirate Life Scrape Started
2022-12-08/04:23:58		Pirate Life Scrape Successful
2022-12-08/06:16:46		Pixel Pirate Scrape Started
2022-12-08/06:18:52		Error occurred while scraping Pixel Pirates for Error: execution reverted: ERC721: owner query for nonexistent token
2022-12-08/06:18:52		Pirate Life Scrape Started
2022-12-08/06:22:07		Pirate Life Scrape Successful
2022-12-08/11:10:50		Pixel Pirate Scrape Started
2022-12-08/11:13:03		Error occurred while scraping Pixel Pirates for Error: execution reverted: ERC721: owner query for nonexistent token
2022-12-08/11:13:03		Pirate Life Scrape Started
2022-12-08/11:16:25		Pirate Life Scrape Successful
2022-12-08/11:36:21		Pixel Pirate Scrape Started
2022-12-08/11:36:34		Error occurred while scraping Pixel Pirates for Error: 503 Server Error: Service Temporarily Unavailable for url: https://rpc.ankr.com/fantom
2022-12-08/11:36:34		Pirate Life Scrape Started
2022-12-08/11:37:23		Error occurred while scraping Pirate Life for Error: 503 Server Error: Service Temporarily Unavailable for url: https://rpc.ankr.com/fantom
2022-12-08/12:24:08		Pixel Pirate Scrape Started
2022-12-08/12:26:35		Error occurred while scraping Pixel Pirates for Error: execution reverted: ERC721: owner query for nonexistent token
2022-12-08/12:26:35		Pirate Life Scrape Started
2022-12-08/12:30:32		Pirate Life Scrape Successful
2022-12-08/12:57:44		Pixel Pirate Scrape Started
2022-12-08/12:59:41		Error occurred while scraping Pixel Pirates for Error: 503 Server Error: Service Temporarily Unavailable for url: https://rpc.ankr.com/fantom
2022-12-08/12:59:41		Pirate Life Scrape Started
2022-12-08/13:00:52		Error occurred while scraping Pirate Life for Error: 503 Server Error: Service Temporarily Unavailable for url: https://rpc.ankr.com/fantom
2022-12-08/13:22:59		Pixel Pirate Scrape Started
2022-12-08/13:25:38		Error occurred while scraping Pixel Pirates for Error: execution reverted: ERC721: owner query for nonexistent token
2022-12-08/13:25:38		Pirate Life Scrape Started
2022-12-08/13:29:50		Pirate Life Scrape Successful
