2022-12-11/01:08:10		Pixel Pirate Scrape Started
2022-12-11/01:10:31		Error occurred while scraping Pixel Pirates for Error: execution reverted: ERC721: owner query for nonexistent token
2022-12-11/01:10:31		Pirate Life Scrape Started
2022-12-11/01:14:18		Pirate Life Scrape Successful
2022-12-11/12:22:10		Pixel Pirate Scrape Started
2022-12-11/12:24:33		Error occurred while scraping Pixel Pirates for Error: execution reverted: ERC721: owner query for nonexistent token
2022-12-11/12:24:33		Pirate Life Scrape Started
2022-12-11/12:28:28		Pirate Life Scrape Successful
2022-12-11/13:17:41		Pixel Pirate Scrape Started
2022-12-11/13:20:04		Error occurred while scraping Pixel Pirates for Error: execution reverted: ERC721: owner query for nonexistent token
2022-12-11/13:20:04		Pirate Life Scrape Started
2022-12-11/13:24:00		Pirate Life Scrape Successful
