2022-12-07/01:04:41		Pixel Pirate Scrape Started
2022-12-07/01:07:36		Error occurred while scraping Pixel Pirates for Error: execution reverted: ERC721: owner query for nonexistent token
2022-12-07/01:07:36		Pirate Life Scrape Started
2022-12-07/01:12:04		Pirate Life Scrape Successful
2022-12-07/07:11:51		Pixel Pirate Scrape Started
2022-12-07/07:14:12		Error occurred while scraping Pixel Pirates for Error: execution reverted: ERC721: owner query for nonexistent token
2022-12-07/07:14:12		Pirate Life Scrape Started
2022-12-07/07:17:46		Pirate Life Scrape Successful
2022-12-07/12:23:56		Pixel Pirate Scrape Started
2022-12-07/12:26:07		Error occurred while scraping Pixel Pirates for Error: execution reverted: ERC721: owner query for nonexistent token
2022-12-07/12:26:07		Pirate Life Scrape Started
2022-12-07/12:30:04		Pirate Life Scrape Successful
2022-12-07/12:56:42		Pixel Pirate Scrape Started
2022-12-07/12:58:52		Error occurred while scraping Pixel Pirates for Error: execution reverted: ERC721: owner query for nonexistent token
2022-12-07/12:58:52		Pirate Life Scrape Started
2022-12-07/13:02:41		Pirate Life Scrape Successful
2022-12-07/13:22:10		Pixel Pirate Scrape Started
2022-12-07/13:24:37		Error occurred while scraping Pixel Pirates for Error: execution reverted: ERC721: owner query for nonexistent token
2022-12-07/13:24:37		Pirate Life Scrape Started
2022-12-07/13:28:32		Pirate Life Scrape Successful
